NM_137219	NM_137219:t:15860601-15860753	-0.7422584951285045;-0.0003695080262420159;0.14222868961957885;0.023135092727236628;0.5590963925271462	-0.16174773893478117;0.01675022200404051;-0.012170496832504568;0.016662933178331132;0.13135709461634942	-0.5805107561937233;-0.017119730030282526;0.15439918645208342;0.006472159548905496;0.42773929791079673
NM_001273897	NM_001273897:s:9530090-9530206	-0.3634365589243736;1.0228926116385658e-07;0.34638146588504515	0.21609565061632105;-0.00012352688429212596;-0.20559241424969607	-0.5795322095406946;0.00012362917355328981;0.5519738801347412
NM_001300718	NM_001300718:s:23087304-23087506	0.38219214938252427;-0.3821920399258958	-0.19598131200544572;0.19598134904502076	0.57817346138797;-0.5781733889709165
NM_001273183	NM_001273183:s:5947240-5947332	0.45118913422791973;-0.45118911775538784	-0.12340175484011276;0.12340176943014677	0.5745908890680325;-0.5745908871855346
NM_001299804	NM_001299804:t:22631514-22631561	-0.23247778413949066;-0.07439801279409303;0.2923761453946101	0.24308216539574307;0.07512977455461126;-0.28125870171607753	-0.47555994953523373;-0.14952778734870428;0.5736348471106876
NM_001299803	NM_001299803:t:22631514-22631828	-0.23247778413949066;-0.07439801279409303;0.2923761453946101	0.24308216539574307;0.07512977455461126;-0.28125870171607753	-0.47555994953523373;-0.14952778734870428;0.5736348471106876
NM_001014459	NM_001014459:s:2109819-2109878	-0.06874478794819361;0.12989535040609368;-0.1287030026970651;-8.16171591667379e-05	0.0770240196765831;0.5688960953660656;-0.15197381584366054;-0.572376615010865	-0.1457688076247767;-0.4390007449599719;0.02327081314659543;0.5722949978516982
NM_001272833	NM_001272833:t:21205310-21206584	0.02766738571565832;-0.019304447132158932;-0.4175871474179271;0.4659216052402465	0.08611655872641426;-0.0034536111486339616;-1.6374818396381912e-07;-0.10522978459292162	-0.05844917301075594;-0.01585083598352497;-0.4175869836697431;0.5711513898331682
NM_166502	NM_166502:t:22068427-22068671	0.4952481816435279;0.06564245335321439;-0.5589887829859093;0.05274698394630964	-0.07423682810357879;-0.007535819485927464;4.0861922871161585e-05;0.052542825701645784	0.5694850097471067;0.07317827283914186;-0.5590296449087804;0.00020415824466385457
NM_080536	NM_080536:s:12730878-12731818	-0.2544441588451891;-0.09761535838856994;0.009401986059281988;0.3002462720355766;-0.004201438872783359;0.0065753656083536284	0.31482181939860837;-0.19345919084878993;-0.05682218908933808;0.002725322392390095;-0.0002754368864210314;-0.03553361683890552	-0.5692659782437974;0.09584383246021999;0.06622417514862007;0.2975209496431865;-0.003926001986362327;0.04210898244725915
NM_167335	NM_167335:s:12730878-12732400	-0.2544441588451891;-0.09761535838856994;0.009401986059281988;0.3002462720355766;-0.004201438872783359;0.0065753656083536284	0.31482181939860837;-0.19345919084878993;-0.05682218908933808;0.002725322392390095;-0.0002754368864210314;-0.03553361683890552	-0.5692659782437974;0.09584383246021999;0.06622417514862007;0.2975209496431865;-0.003926001986362327;0.04210898244725915
NM_001038919	NM_001038919:t:14225429-14226730	-0.18574086388028982;0.3983447538183881;-1.1082887314436759e-09;7.847333413917138e-06;1.4021068657631682e-05;-0.1192082039996279;-7.4731018778551674e-06;-0.08022400257658978;5.905364311513698e-09;-8.332796287737814e-08;-0.025256469459241676	0.1933483801912872;-0.17009982647895072;7.359599201970329e-07;-0.03924900661075255;-1.5058786704440341e-06;0.04369562528262222;-7.718919779365077e-07;0.03595497689040379;6.122709004184571e-07;-7.493978998603294e-10;-0.08983571855581458	-0.379089244071577;0.5684445802973388;-7.370682089284765e-07;0.03925685394416647;1.5526947328075716e-05;-0.1629038292822501;-6.70120989991866e-06;-0.11617897946699357;-6.063655361069434e-07;-8.257856497751781e-08;0.06457924909657291
NM_001202216	NM_001202216:s:20828018-20828402	0.01680319478419115;-2.9897837976626377e-05;-2.9008540609991144e-05;-0.019858230772060503	-0.11194684591445672;0.5672918536224113;-0.11960159041440292;-0.2667452710653392	0.12875004069864787;-0.5673217514603879;0.11957258187379294;0.24688704029327868
NM_001258718	NM_001258718:s:12917477-12917814	-0.6933480767441608;0.6933480486764894	-0.12964359014537408;0.12964360620344006	-0.5637044865987867;0.5637044424730493
NM_001274729	NM_001274729:t:9832190-9832679	-0.4082729984853364;0.5616982306975007;-0.16725631527279886	0.1291814199130308;5.972372089757336e-09;-0.12907568301839784	-0.5374544183983672;0.5616982247251286;-0.03818063225440102
NM_001298100	NM_001298100:s:9030205-9030896	-0.013995259733737142;0.3657823149675053;-0.024823149181795363;-0.2710324062041086	-0.003932095094947175;-0.1903621727307782;0.018209131741131326;0.14881899622287897	-0.010063164638789967;0.5561444876982835;-0.043032280922926686;-0.4198514024269876
NM_169450	NM_169450:s:12079681-12079928	-0.5006429334677979;-0.016656701317224645;0.5478023192582947	0.029411205183625194;-0.030583209612330936;-0.0038997012204450843	-0.530054138651423;0.01392650829510629;0.5517020204787397
NM_001298205	NM_001298205:s:11695824-11696149	-0.302509394873397;0.7515130070333433;-0.4523202016651589	-0.09894705664088155;0.2026602558413365;-0.05728445669048802	-0.20356233823251546;0.5488527511920068;-0.39503574497467087
NM_001299804	NM_001299804:s:22628363-22628557	-0.08405355836883496;-0.03362134581396997;-0.20438429041041667;0.31026123555140334	-0.010274253583306109;0.000709750283607466;0.25703959640708035;-0.23786292205655618	-0.07377930478552885;-0.03433109609757744;-0.461423886817497;0.5481241576079595
NM_001259382	NM_001259382:s:13894130-13894592	-0.41257306834982105;0.41257302636974214	0.13539621376216682;-0.13539613080835988	-0.5479692821119879;0.547969157178102
NM_166423	NM_166423:s:21080608-21080885	0.025024921660653288;0.2245197630425655;0.0035895449640133484;0.35804016756378615;2.0754826537482667e-05;-0.4917989044377794;3.7968605306937846e-05;-0.14046530968978987	0.0012906016873685047;0.03080648454418683;-0.03944279313817177;-0.15393157265896068;0.03393258241970019;0.053989677363491265;0.05504426441354999;-0.07672149285799512	0.023734319973284783;0.19371327849837866;0.04303233810218512;0.5119717402227468;-0.033911827593162705;-0.5457885818012707;-0.05500629580824305;-0.06374381683179475
NM_132591	NM_132591:t:12633879-12633957	-0.20294991997404277;-0.022621343589396922;-0.01680612363071496;0.5301242914910616;-0.1424989740809432;-6.679594569307502e-05;-0.19334401297223752;0.034695831822831015;0.013722804958021695;1.1907016390462102e-05;0.03989383934825537	-1.5150493753201562e-24;-0.0383892047368183;-0.06115811209103479;-0.01539025181358367;-0.003364564455692653;-0.0011899329407382407;-1.5375083025085204e-06;0.0007820138620365687;-0.12630194060023048;-1.6074601752244397e-08;0.24376231537368942	-0.20294991997404277;0.015767861147421375;0.04435198846031983;0.5455145433046452;-0.13913440962525053;0.0011231369950451657;-0.19334247546393502;0.03391381796079444;0.14002474555825217;1.1923090992214347e-05;-0.20386847602543406
NM_136816	NM_136816:s:11269550-11270270	-0.2704484662012178;0.27044842214225695	0.267554336117752;-0.26755431615485203	-0.5380028023189698;0.538002738297109
NM_167328	NM_167328:s:12645904-12645964	0.05386443911781362;-0.33066684932304385;-0.009257032183953254;0.26117799342230896	-0.2115187882489623;-0.5416112851401925;0.003333608830353926;0.7978204218952619	0.26538322736677594;0.21094443581714867;-0.01259064101430718;-0.536642428472953
NM_206099	NM_206099:s:12150911-12151057	-0.6358112749297061;0.6358113058342094	-0.10338556152714617;0.10338566195579035	-0.53242571340256;0.5324256438784191
NM_166449	NM_166449:t:21480091-21480539	1.947477712330812e-05;-0.09847671610996375;-0.002840798346192574;2.038098053903108e-06;-0.01827502496828534;0.00027787396033653695;-0.0005303606451939617;0.14660276939351058	0.009625337036944822;0.10410552607175667;0.170487193330957;0.053215952775879094;-0.0011721589205324235;0.0014063248028715438;0.0014966660605441092;-0.3856192624962029	-0.009605862259821513;-0.20258224218172044;-0.17332799167714957;-0.05321391467782519;-0.017102866047752917;-0.0011284508425350068;-0.0020270267057380708;0.5322220318897135
NM_164858	NM_164858:s:9566433-9566750	-0.11922208847790562;-0.3764299167504734;0.5035557239283444	0.01583141829708254;0.0034895132724692204;-0.028628748086001105	-0.13505350677498817;-0.3799194300229426;0.5321844720143455
NM_167645	NM_167645:t:19331488-19331642	-0.08511081840827951;0.47235949915391456;-0.26439968274348835;-0.0568675356269293;-0.05289494835933556	-0.013745096359703822;-0.05756978809192087;0.012198040220538886;0.02951228278243114;-0.011589185716768643	-0.07136572204857569;0.5299292872458354;-0.27659772296402724;-0.08637981840936043;-0.04130576264256691
NM_001273199	NM_001273199:s:6341755-6342060	-0.46907153511487776;0.469071516746541	0.06007275939523609;-0.060072724049474474	-0.5291442945101138;0.5291442407960155
NM_133145	NM_133145:s:19268504-19268598	0.3742592878347169;-0.374259325163001	-0.15379586951583574;0.1537958489584932	0.5280551573505526;-0.5280551741214942
NM_001169849	NM_001169849:s:1501346-1501397	-0.1424324651134945;0.03203324906478899;0.11195877853937666	-0.2318043525651073;-0.4059989952162188;0.6399112215524595	0.08937188745161281;0.4380322442810078;-0.5279524430130829
NM_167881	NM_167881:s:1501346-1501406	-0.1424324651134945;0.03203324906478899;0.11195877853937666	-0.2318043525651073;-0.4059989952162188;0.6399112215524595	0.08937188745161281;0.4380322442810078;-0.5279524430130829
NM_167846	NM_167846:s:915639-915809	0.478386910823585;-0.47838690734329214	-0.04941750267658859;0.049417485487234764	0.5278044135001736;-0.5278043928305269
NM_001272377	NM_001272377:t:7091674-7092170	-0.21763005538298208;0.2169184829554975;0.0012539486625517144;-0.006454828436814636;-0.0002776381933157811;-0.05871053661857195;0.02979726304051271	0.30974465826230674;-0.13231194748775998;0.01522210292068647;-0.12917075626262503;-0.05999378828457821;-0.004886286296098413;-0.0012307499936227984	-0.5273747136452889;0.3492304304432575;-0.013968154258134755;0.1227159278258104;0.059716150091262424;-0.05382425032247354;0.031028013034135507
NM_001043230	NM_001043230:s:9432032-9432839	0.14813611808277957;0.0048161141476477124;0.013731923622860645;4.0062440703900724e-08;4.0062440703900724e-08;0.0002032658859609282;0.1284186120769663;1.4845779783802866e-05;-0.40382225399561905;0.060489336621857806	0.17387176533029428;-0.002338796678507095;0.005235243247455404;-5.044980388774076e-06;9.549708411655993e-07;-0.0034097529256005106;-0.11712524655922094;0.05721658402895399;0.11827376055770794;-0.10288377548882077	-0.025735647247514704;0.007154910826154807;0.008496680375405241;5.085042829477976e-06;-9.149084004616986e-07;0.0036130188115614387;0.24554385863618725;-0.05720173824917019;-0.522096014553327;0.16337311211067856
NM_001202273	NM_001202273:s:9432029-9432839	0.14813611808277957;0.0048161141476477124;0.013731923622860645;4.0062440703900724e-08;4.0062440703900724e-08;0.0002032658859609282;0.1284186120769663;1.4845779783802866e-05;-0.40382225399561905;0.060489336621857806	0.17387176533029428;-0.002338796678507095;0.005235243247455404;-5.044980388774076e-06;9.549708411655993e-07;-0.0034097529256005106;-0.11712524655922094;0.05721658402895399;0.11827376055770794;-0.10288377548882077	-0.025735647247514704;0.007154910826154807;0.008496680375405241;5.085042829477976e-06;-9.149084004616986e-07;0.0036130188115614387;0.24554385863618725;-0.05720173824917019;-0.522096014553327;0.16337311211067856
NM_001316579	NM_001316579:s:15374635-15374968	0.581461828785053;-0.5814618395529592	0.06129131157204187;-0.061291276559147824	0.5201705172130111;-0.5201705629938114
NM_001144537	NM_001144537:s:5349468-5350010	0.07325213824827727;-0.1874649349389479;0.08795034605366192;0.12453742415510169;-0.0003965513483684996;-0.048880041696735946;2.235427376482073e-05;-3.240094474772531e-07;0.11390679936967185;-0.12459799665986593;0.033947655038891855;-0.07932487476953856	-1.7420758852564769e-09;0.09615430818271821;-1.7420758852564769e-09;0.04957701704231627;0.05221428950462785;0.01737563812948087;0.0002074749199753349;-6.294253551412499e-09;-0.40034383211060304;0.17996120654564163;-0.0061605840615992155;0.09056622911462625	0.07325213999035315;-0.2836192431216661;0.08795034779573781;0.07496040711278543;-0.05261084085299635;-0.06625567982621682;-0.00018512064621051418;-3.177151939258406e-07;0.5142506314802748;-0.30455920320550756;0.04010823910049107;-0.1698911038841648
NM_001259259	NM_001259259:s:7636895-7637193	-1.478828965420012e-05;2.0574297077534636e-06;0.2316939752691313;-0.5648154107666397;2.0574297077534636e-06;-0.0053959567261465235;-0.0045968855991789445;1.8810080719119583e-06;0.368706894347991	6.399405138451526e-07;0.0005068529621039944;7.953628999895908e-05;-0.05079578406498697;-4.403732330816337e-05;0.06573548602495544;-0.01662482277099365;6.748244445749419e-07;0.00777494690412267	-1.5428230168045273e-05;-0.0005047955323962409;0.23161443897913234;-0.5140196267016527;4.609475301591683e-05;-0.07113144275110196;0.012027937171814704;1.2061836273370164e-06;0.3609319474438683
NM_206390	NM_206390:s:16916255-16916446	0.4720321934076817;-0.5131752770612725;-0.0016888716691421635;0.03379325372711034;0.010279580580097545;-0.004378018323631494	-0.02150976070650812;-1.398161047656726e-06;0.06914025488940105;0.06859256589125207;-0.001525665577747025;-0.13136392199179614	0.49354195411418983;-0.5131738789002249;-0.07082912655854322;-0.03479931216414173;0.01180524615784457;0.12698590366816465
NM_132152	NM_132152:s:7070430-7070933	0.1857037140272554;-0.18570377596348528	-0.3272891450919314;0.32728915238181233	0.5129928591191868;-0.5129929283452976
NM_001103732	NM_001103732:t:6796906-6797412	0.08183347182159934;-0.3056272511453736;0.20445277960825692	0.02018723784777223;0.20724527893835437;-0.24763868679730228	0.061646233973827104;-0.512872530083728;0.4520914664055592
NM_168869	NM_168869:s:20771668-20771865	0.06580324651221706;0.37102304026210525;1.5441540923396189e-10;-0.43990865482653674	-0.027988765965204738;-0.045251285624171106;-3.749261414152555e-09;0.07045597486604868	0.09379201247742179;0.41627432588627633;3.903676823386517e-09;-0.5103646296925854
NM_140994	NM_140994:s:20771528-20771865	0.06580324651221706;0.37102304026210525;1.5441540923396189e-10;-0.43990865482653674	-0.027988765965204738;-0.045251285624171106;-3.749261414152555e-09;0.07045597486604868	0.09379201247742179;0.41627432588627633;3.903676823386517e-09;-0.5103646296925854
NM_001272735	NM_001272735:t:na-17976791	0.0009383887548979748;-0.0001896010184124064;-0.005400053159550371;-0.014106764802537811;0.05666024704867284;-0.3108515653003732;-0.04010671166450102;-0.1073014472489621;4.6654115638562107e-07;0.4378305331374983;-4.976231170490005e-07;-0.03496701673854416	-0.04644266869673934;-0.0008187108913146043;0.002820690087094939;0.05479207094946208;0.02408542675687313;0.006502226461469636;-0.0003316059357934285;0.08431520153901409;-0.0006111876196119067;-0.07236102264639152;-8.30814664928195e-09;-0.005359689213146494	0.047381057451637315;0.0006291098729021979;-0.008220743246645311;-0.06889883575199988;0.032574820291799714;-0.31735379176184286;-0.03977510572870759;-0.19161664878797618;0.0006116541607682923;0.5101915557838899;-4.893149703997186e-07;-0.029607327525397666
NM_206565	NM_206565:t:24658321-24658430	-9.504126922673869e-07;-0.14607153611473556;0.05252963759590992;0.47237418342015575;-0.3890443214503789	-0.0033506401467906705;-0.0050899788523648196;0.0407870334822131;-0.03541844923051866;0.06363668018990151	0.003349689734098403;-0.14098155726237074;0.01174260411369682;0.5077926326506744;-0.45268100164028047
NM_164787	NM_164787:t:8089058-8089736	1.4809561469734208e-05;1.3150606529656489e-09;-0.2574343335974199;-0.00012459069356082417;-1.351330262822651e-06;-0.00040750781385321376;2.7392106246155066e-06;-0.13112404650012277;1.3150606529656489e-09;2.3308653815034516e-07;0.045742112610440006;-0.020488335878894256;5.939746981484182e-06;-0.00030765712488818516;0.3522622141488271	-0.0011776603096922591;0.04113802085577727;0.020707134333574406;0.011049564961934112;1.98471196856147e-08;1.98471196856147e-08;2.7528766982716987e-05;0.06916133957707066;0.0004398055374316633;0.008416839438512064;2.904785758267156e-05;1.98471196856147e-08;0.0001414566641572563;-0.008222768019399102;-0.15433875025758367	0.0011924698711619933;-0.04113801954071662;-0.2781414679309943;-0.011174155655494936;-1.3711773825082657e-06;-0.0004075276609728994;-2.478955635810148e-05;-0.20028538607719343;-0.0004398042223710103;-0.008416606351973914;0.04571306475285734;-0.020488355726013943;-0.00013551691717577212;0.007915110894510916;0.5066009644064108
